lane,backend,format,bit_width,metric,unit,median,p90,warmup_excluded,artifact,notes
metal,agx_format_counters,mxfp6,6,top_performance_limiter_peak,pct,100.000,50.524,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp6, n_samples=81170, p90_pct=0.326, p50_pct=0.324"
metal,agx_format_counters,mxfp6,6,top_performance_limiter_avg,pct,1.875,0.326,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp6, n_samples=81170, p50_pct=0.324"
metal,agx_format_counters,mxfp6,6,total_occupancy_peak,pct,120.636,59.726,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp6, n_samples=60839, p90_pct=0.380, p50_pct=0.209"
metal,agx_format_counters,mxfp6,6,total_occupancy_avg,pct,2.615,0.380,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp6, n_samples=60839, p50_pct=0.209"
metal,agx_format_counters,mxfp8,8,alu_utilization_peak,pct,83.193,18.217,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p90_pct=0.349, p50_pct=0.347"
metal,agx_format_counters,mxfp8,8,alu_utilization_avg,pct,0.823,0.349,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p50_pct=0.347"
metal,agx_format_counters,mxfp8,8,compute_occupancy_peak,pct,87.629,0.377,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p90_pct=0.231, p50_pct=0.216"
metal,agx_format_counters,mxfp8,8,compute_occupancy_avg,pct,0.170,0.231,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p50_pct=0.216"
metal,agx_format_counters,mxfp8,8,f16_utilization_peak,pct,25.864,4.585,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p90_pct=0.000, p50_pct=0.000"
metal,agx_format_counters,mxfp8,8,f16_utilization_avg,pct,0.164,0.000,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p50_pct=0.000"
metal,agx_format_counters,mxfp8,8,f32_utilization_peak,pct,25.980,3.958,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p90_pct=0.037, p50_pct=0.037"
metal,agx_format_counters,mxfp8,8,f32_utilization_avg,pct,0.130,0.037,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p50_pct=0.037"
metal,agx_format_counters,mxfp8,8,fragment_occupancy_peak,pct,100.000,51.839,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p90_pct=0.000, p50_pct=0.000"
metal,agx_format_counters,mxfp8,8,fragment_occupancy_avg,pct,1.119,0.000,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p50_pct=0.000"
metal,agx_format_counters,mxfp8,8,gpu_read_bandwidth_peak,pct,41.202,10.928,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p90_pct=0.025, p50_pct=0.025"
metal,agx_format_counters,mxfp8,8,gpu_read_bandwidth_avg,pct,0.319,0.025,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p50_pct=0.025"
metal,agx_format_counters,mxfp8,8,gpu_write_bandwidth_peak,pct,64.678,4.959,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p90_pct=0.049, p50_pct=0.049"
metal,agx_format_counters,mxfp8,8,gpu_write_bandwidth_avg,pct,0.212,0.049,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p50_pct=0.049"
metal,agx_format_counters,mxfp8,8,llc_utilization_peak,pct,38.018,10.423,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p90_pct=0.143, p50_pct=0.141"
metal,agx_format_counters,mxfp8,8,llc_utilization_avg,pct,0.378,0.143,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78812, p50_pct=0.141"
metal,agx_format_counters,mxfp8,8,top_performance_limiter_peak,pct,100.000,47.108,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78809, p90_pct=0.351, p50_pct=0.349"
metal,agx_format_counters,mxfp8,8,top_performance_limiter_avg,pct,1.300,0.351,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=78809, p50_pct=0.349"
metal,agx_format_counters,mxfp8,8,total_occupancy_peak,pct,100.061,79.254,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=59901, p90_pct=0.290, p50_pct=0.219"
metal,agx_format_counters,mxfp8,8,total_occupancy_avg,pct,1.697,0.290,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxfp8, n_samples=59901, p50_pct=0.219"
metal,agx_format_counters,mxint8,8,alu_utilization_peak,pct,15.593,0.233,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p90_pct=0.232, p50_pct=0.230"
metal,agx_format_counters,mxint8,8,alu_utilization_avg,pct,0.186,0.232,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p50_pct=0.230"
metal,agx_format_counters,mxint8,8,compute_occupancy_peak,pct,0.659,0.334,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p90_pct=0.195, p50_pct=0.184"
metal,agx_format_counters,mxint8,8,compute_occupancy_avg,pct,0.138,0.195,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p50_pct=0.184"
metal,agx_format_counters,mxint8,8,f16_utilization_peak,pct,2.803,0.000,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p90_pct=0.000, p50_pct=0.000"
metal,agx_format_counters,mxint8,8,f16_utilization_avg,pct,0.003,0.000,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p50_pct=0.000"
metal,agx_format_counters,mxint8,8,f32_utilization_peak,pct,5.698,0.018,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p90_pct=0.018, p50_pct=0.018"
metal,agx_format_counters,mxint8,8,f32_utilization_avg,pct,0.020,0.018,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p50_pct=0.018"
metal,agx_format_counters,mxint8,8,fragment_occupancy_peak,pct,91.583,0.000,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p90_pct=0.000, p50_pct=0.000"
metal,agx_format_counters,mxint8,8,fragment_occupancy_avg,pct,0.069,0.000,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p50_pct=0.000"
metal,agx_format_counters,mxint8,8,gpu_read_bandwidth_peak,pct,26.586,0.022,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p90_pct=0.022, p50_pct=0.022"
metal,agx_format_counters,mxint8,8,gpu_read_bandwidth_avg,pct,0.047,0.022,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p50_pct=0.022"
metal,agx_format_counters,mxint8,8,gpu_write_bandwidth_peak,pct,26.263,0.049,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p90_pct=0.049, p50_pct=0.049"
metal,agx_format_counters,mxint8,8,gpu_write_bandwidth_avg,pct,0.071,0.049,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p50_pct=0.049"
metal,agx_format_counters,mxint8,8,llc_utilization_peak,pct,26.886,0.121,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p90_pct=0.120, p50_pct=0.118"
metal,agx_format_counters,mxint8,8,llc_utilization_avg,pct,0.122,0.120,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78843, p50_pct=0.118"
metal,agx_format_counters,mxint8,8,top_performance_limiter_peak,pct,70.031,0.235,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78840, p90_pct=0.234, p50_pct=0.233"
metal,agx_format_counters,mxint8,8,top_performance_limiter_avg,pct,0.222,0.234,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=78840, p50_pct=0.233"
metal,agx_format_counters,mxint8,8,total_occupancy_peak,pct,91.583,0.346,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=59804, p90_pct=0.195, p50_pct=0.185"
metal,agx_format_counters,mxint8,8,total_occupancy_avg,pct,0.273,0.195,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=mxint8, n_samples=59804, p50_pct=0.185"
metal,agx_format_counters,tf32,19,alu_utilization_peak,pct,81.758,17.834,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p90_pct=0.035, p50_pct=0.034"
metal,agx_format_counters,tf32,19,alu_utilization_avg,pct,0.581,0.035,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p50_pct=0.034"
metal,agx_format_counters,tf32,19,compute_occupancy_peak,pct,6.883,0.039,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p90_pct=0.020, p50_pct=0.019"
metal,agx_format_counters,tf32,19,compute_occupancy_avg,pct,0.025,0.020,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p50_pct=0.019"
metal,agx_format_counters,tf32,19,f16_utilization_peak,pct,25.720,4.739,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p90_pct=0.000, p50_pct=0.000"
metal,agx_format_counters,tf32,19,f16_utilization_avg,pct,0.157,0.000,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p50_pct=0.000"
metal,agx_format_counters,tf32,19,f32_utilization_peak,pct,24.174,4.059,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p90_pct=0.009, p50_pct=0.009"
metal,agx_format_counters,tf32,19,f32_utilization_avg,pct,0.111,0.009,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p50_pct=0.009"
metal,agx_format_counters,tf32,19,fragment_occupancy_peak,pct,100.000,45.365,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p90_pct=0.000, p50_pct=0.000"
metal,agx_format_counters,tf32,19,fragment_occupancy_avg,pct,1.009,0.000,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p50_pct=0.000"
metal,agx_format_counters,tf32,19,gpu_read_bandwidth_peak,pct,38.008,8.433,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p90_pct=0.021, p50_pct=0.021"
metal,agx_format_counters,tf32,19,gpu_read_bandwidth_avg,pct,0.270,0.021,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p50_pct=0.021"
metal,agx_format_counters,tf32,19,gpu_write_bandwidth_peak,pct,66.686,5.111,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p90_pct=0.049, p50_pct=0.049"
metal,agx_format_counters,tf32,19,gpu_write_bandwidth_avg,pct,0.212,0.049,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p50_pct=0.049"
metal,agx_format_counters,tf32,19,llc_utilization_peak,pct,33.951,9.309,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p90_pct=0.101, p50_pct=0.100"
metal,agx_format_counters,tf32,19,llc_utilization_avg,pct,0.339,0.101,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77847, p50_pct=0.100"
metal,agx_format_counters,tf32,19,top_performance_limiter_peak,pct,100.000,36.632,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77844, p90_pct=0.101, p50_pct=0.100"
metal,agx_format_counters,tf32,19,top_performance_limiter_avg,pct,1.045,0.101,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=77844, p50_pct=0.100"
metal,agx_format_counters,tf32,19,total_occupancy_peak,pct,100.062,51.534,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=67801, p90_pct=0.021, p50_pct=0.019"
metal,agx_format_counters,tf32,19,total_occupancy_avg,pct,1.188,0.021,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=tf32, n_samples=67801, p50_pct=0.019"
metal,agx_format_counters,uint8,8,alu_utilization_peak,pct,81.856,18.122,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=uint8, n_samples=78820, p90_pct=0.008, p50_pct=0.007"
metal,agx_format_counters,uint8,8,alu_utilization_avg,pct,0.568,0.008,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=uint8, n_samples=78820, p50_pct=0.007"
metal,agx_format_counters,uint8,8,compute_occupancy_peak,pct,5.626,0.170,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=uint8, n_samples=78820, p90_pct=0.024, p50_pct=0.017"
metal,agx_format_counters,uint8,8,compute_occupancy_avg,pct,0.024,0.024,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=uint8, n_samples=78820, p50_pct=0.017"
metal,agx_format_counters,uint8,8,f16_utilization_peak,pct,25.862,4.892,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=uint8, n_samples=78820, p90_pct=0.000, p50_pct=0.000"
metal,agx_format_counters,uint8,8,f16_utilization_avg,pct,0.160,0.000,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=uint8, n_samples=78820, p50_pct=0.000"
metal,agx_format_counters,uint8,8,f32_utilization_peak,pct,23.729,3.909,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=uint8, n_samples=78820, p90_pct=0.000, p50_pct=0.000"
metal,agx_format_counters,uint8,8,f32_utilization_avg,pct,0.102,0.000,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=uint8, n_samples=78820, p50_pct=0.000"
metal,agx_format_counters,uint8,8,fragment_occupancy_peak,pct,100.000,48.124,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=uint8, n_samples=78820, p90_pct=0.000, p50_pct=0.000"
metal,agx_format_counters,uint8,8,fragment_occupancy_avg,pct,1.042,0.000,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=uint8, n_samples=78820, p50_pct=0.000"
metal,agx_format_counters,uint8,8,gpu_read_bandwidth_peak,pct,38.322,8.846,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=uint8, n_samples=78820, p90_pct=0.020, p50_pct=0.020"
metal,agx_format_counters,uint8,8,gpu_read_bandwidth_avg,pct,0.281,0.020,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/gpu_hardware_counters.csv,"format_variant=uint8, n_samples=78820, p50_pct=0.020"
